university,career,inscription_date,first_name,last_name,gender,age
universidad tecnológica nacional,licenciatura en terapia ocupacional,2021-01-15,sarah,vargas,female,37576
universidad tecnológica nacional,ingeniería en informática,2020-11-11,aimee,sullivan,female,12728
universidad tecnológica nacional,ingeniería en informática,2020-11-21,james,russo,male,34049
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021-01-06,joseph,lopez,male,3051
universidad nacional de jujuy,ciencias veterinarias,2020-12-11,mr.,vincent,male,19334
universidad tecnológica nacional,ingeniería electrónica,2020-12-06,brandon,lee,male,9264
universidad tecnológica nacional,ingeniería mecánica,2020-09-21,jonathan,nichols,male,36704
universidad tecnológica nacional,licenciatura en administración,2020-10-04,rachel,proctor,female,5553
universidad tecnológica nacional,licenciatura en sociología,2021-01-06,emily,kane,female,4342
universidad nacional de jujuy,licenciatura en sociología,2021-01-06,eric,reeves,male,5050
universidad tecnológica nacional,técnico para bioterios,2020-09-19,janice,shaw,female,23179
universidad tecnológica nacional,licenciatura en sociología,2020-10-01,reginald,castillo,male,18356
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-22,tonya,moss,female,28859
universidad tecnológica nacional,actuario,2020-09-12,gerald,duarte,male,38737
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-18,gina,phillips,female,34857
universidad tecnológica nacional,farmacia,2020-09-28,john,singleton,male,30557
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-11-24,charles,hudson,male,36101
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-16,katherine,walsh,female,22237
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-09-06,steven,powell,male,20999
universidad nacional de jujuy,licenciatura en administración,2020-10-30,robert,perez,male,4192
universidad tecnológica nacional,diseño de imagen y sonido,2020-09-10,david,thompson,male,14643
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-19,chad,warren,male,37447
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-12-06,ms.,lisa,female,14265
universidad tecnológica nacional,licenciatura en sociología,2020-12-18,jeffrey,martin,male,17750
universidad tecnológica nacional,licenciatura en administración,2020-11-01,monica,rogers,female,23419
universidad tecnológica nacional,licenciatura en artes,2020-09-23,wendy,jones,female,23452
universidad nacional de jujuy,diseño de imagen y sonido,2020-12-10,rhonda,davies,female,34011
universidad nacional de jujuy,arquitectura,2020-10-12,derek,johnson,male,41341
universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-12-10,todd,porter,male,7269
universidad nacional de jujuy,agronomía,2020-12-12,vanessa,nelson,female,21026
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-09-16,donna,zavala,female,14764
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-09-11,kimberly,jensen,female,16239
universidad tecnológica nacional,ingeniería mecánica,2021-01-05,cynthia,gallegos,female,7696
universidad tecnológica nacional,licenciatura en musicoterapia,2020-09-13,william,holt,male,36222
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-28,shawn,garrison,male,25795
universidad tecnológica nacional,licenciatura en ciencia política,2021-01-12,sheena,turner,female,4283
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-28,sandra,francis,female,35875
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021-01-24,lisa,aguirre,female,30033
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-09,melissa,hammond,female,15241
universidad nacional de jujuy,ingeniería en informática,2020-09-30,kayla,hudson,female,38377
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-09,julia,mendoza,female,34271
universidad tecnológica nacional,contador público,2020-11-26,monica,boyd,female,29395
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-15,angela,russo,female,40027
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-07,andrew,erickson,male,36031
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-18,tyler,anderson,male,23780
universidad tecnológica nacional,ciencias veterinarias,2020-11-30,thomas,nelson,male,26885
universidad tecnológica nacional,ingeniería electrónica,2020-10-16,ruben,garcia,male,33785
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-15,troy,evans,male,22869
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-12-28,jo,gomez,female,2009
universidad nacional de jujuy,agronomía,2020-09-23,shannon,lawson,female,21052
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-10-06,michael,kennedy,male,26294
universidad nacional de jujuy,diseño industrial,2020-09-16,jordan,carr,male,33554
universidad tecnológica nacional,bioquímica,2020-11-19,kyle,gonzalez,male,17588
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-12-23,carrie,brown,female,40220
universidad nacional de jujuy,licenciatura en sociología,2020-12-16,bradley,burke,male,9524
universidad nacional de jujuy,ingeniería en informática,2020-12-22,david,kennedy,male,31204
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-24,bruce,flores,male,38669
universidad nacional de jujuy,bioquímica,2020-10-28,jennifer,hall,female,37859
universidad tecnológica nacional,licenciatura en musicoterapia,2020-12-23,shannon,thompson,female,13650
universidad tecnológica nacional,licenciatura en artes,2020-11-11,jennifer,mendez,female,32557
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-12-05,ryan,flores,male,35174
universidad tecnológica nacional,licenciatura en ciencia política,2020-11-19,chad,ritter,male,2086
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-11-13,kristin,heath,female,32090
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-09,thomas,johnson,male,23467
universidad tecnológica nacional,arquitectura,2020-12-09,heather,nelson,female,11768
universidad nacional de jujuy,ingeniería mecánica,2020-09-08,kimberly,gomez,female,3124
universidad tecnológica nacional,ingeniería electrónica,2020-10-31,carlos,lucas,male,34407
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-11,david,fisher,male,5003
universidad tecnológica nacional,farmacia,2020-11-18,dana,phillips,female,40404
universidad nacional de jujuy,técnico para bioterios,2020-10-02,ariel,mack,female,10207
universidad tecnológica nacional,ingeniería en informática,2020-11-17,ashley,irwin,female,12877
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-14,lori,pennington,female,3752
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-16,joshua,diaz,male,9017
universidad nacional de jujuy,bioquímica,2020-09-05,matthew,pugh,male,13212
universidad nacional de jujuy,licenciatura en administración,2021-01-24,scott,marshall,male,39773
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-01-25,joel,wilson,male,3761
universidad nacional de jujuy,agronomía,2020-10-01,linda,kline,female,39057
universidad tecnológica nacional,actuario,2021-01-11,rebecca,stewart,female,30349
universidad nacional de jujuy,medicina,2020-11-30,madison,white,female,23560
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-16,vanessa,jones,female,22753
universidad nacional de jujuy,licenciatura en psicología,2020-11-04,jared,ware,male,8750
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-01-22,bryan,mann,male,42377
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-16,tom,dean,male,4422
universidad tecnológica nacional,licenciatura en ciencias geológicas,2021-01-10,amber,king,female,19681
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-20,daniel,stephens,male,41859
universidad nacional de jujuy,licenciatura en sociología,2020-12-28,paul,lynch,male,2143
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-04,gregory,jimenez,male,2441
universidad tecnológica nacional,bioquímica,2020-10-01,elizabeth,winters,female,39384
universidad tecnológica nacional,medicina,2020-10-01,gerald,taylor,male,37284
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-10,william,irwin,male,7642
universidad nacional de jujuy,arquitectura,2020-09-08,joel,williams,male,563
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2021-01-16,tiffany,richardson,female,26058
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-11-20,lori,maldonado,female,34091
universidad nacional de jujuy,diseño de imagen y sonido,2020-09-13,michael,harris,male,2017
universidad nacional de jujuy,licenciatura en sociología,2020-12-28,anthony,george,male,31727
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-02,kevin,robinson,male,36467
universidad tecnológica nacional,ingeniería mecánica,2020-10-21,monique,dawson,female,29790
universidad nacional de jujuy,licenciatura en administración,2020-12-28,julie,ramos,female,9560
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean,barnett,male,15231
universidad tecnológica nacional,arquitectura,2021-01-25,wesley,jones,male,15145
universidad nacional de jujuy,ingeniería mecánica,2020-12-04,andrea,gomez,female,31152
universidad nacional de jujuy,ciencias veterinarias,2021-01-01,daniel,walker,male,16764
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-12-19,david,jones,male,16529
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-11,sarah,marshall,female,1307
universidad tecnológica nacional,ingeniería electrónica,2020-10-06,sandy,martin,female,26600
universidad nacional de jujuy,medicina,2021-01-25,peter,phillips,male,25639
universidad tecnológica nacional,licenciatura en sociología,2020-09-08,kevin,blackwell,male,29754
universidad nacional de jujuy,contador público,2020-11-02,charles,nichols,male,10029
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-12-18,joan,christian,female,6373
universidad tecnológica nacional,farmacia,2020-09-25,charles,rodriguez,male,3720
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-10-14,karen,booth,female,26693
universidad nacional de jujuy,técnico para bioterios,2020-09-01,travis,benson,male,37706
universidad tecnológica nacional,diseño industrial,2020-11-25,jason,hamilton,male,35098
universidad nacional de jujuy,ingeniería en informática,2021-01-11,eugene,jones,male,13878
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-10-26,louis,trujillo,male,24733
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-30,david,daniels,male,20081
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-12-22,stephanie,alvarez,female,2123
universidad tecnológica nacional,diseño industrial,2020-11-05,dillon,griffin,male,11538
universidad tecnológica nacional,ingeniería mecánica,2021-01-27,michael,johnson,male,11582
universidad nacional de jujuy,farmacia,2021-01-21,caitlin,ferguson,female,31613
universidad nacional de jujuy,farmacia,2021-01-06,jose,pineda,male,29141
universidad tecnológica nacional,farmacia,2020-09-29,justin,bowen,male,41368
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-11,jacqueline,long,female,8729
universidad tecnológica nacional,farmacia,2020-11-03,stephanie,beck,female,40848
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-24,seth,erickson,male,37861
universidad nacional de jujuy,ingeniería electrónica,2020-11-21,shannon,miller,female,7027
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021-01-10,melissa,johns,female,36818
universidad tecnológica nacional,bioquímica,2021-01-24,dr.,felicia,female,23872
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-08,terry,kramer,male,22138
universidad tecnológica nacional,ciencias veterinarias,2020-11-30,robert,cook,male,4466
universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-11-01,nancy,lopez,female,9468
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-09,ian,schultz,male,20734
